StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,user_id,Q1796,Q1762,MFSQ1,MFSQ2,MFSQ3,MFSQ4,MFSQ5,MFSQ6,MFSQ7,MFSQ8,MFSQ9,MFSQ10,MFSQ11,MFSQ12,MFSQ13,MFSQ14,MFSQ15,MFSQ16,attention_check.1,MFSQ17,MFSQ18,MFSQ19,MFSQ20,MFSQ21,MFSQ22,MFSQ23,MFSQ24,MFSQ25,MFSQ26,MFSQ27,MFSQ28,MFSQ29,MFSQ30,MFSQ31,MFSQ32,attention_check.2,BIG5_1,BIG5_2,BIG5_3,BIG5_4,BIG5_5,BIG5_6,BIG5_7,BIG5_8,BIG5_9,BIG5_10,BIG5_11,BIG5_12,BIG5_13,BIG5_14,BIG5_15,BIG5_16,BIG5_17,BIG5_18,BIG5_19,BIG5_20,BIG5_21,BIG5_22,BIG5_23,BIG5_24,BIG5_25,BIG5_26,BIG5_27,BIG5_28,BIG5_29,BIG5_30,BIG5_31,BIG5_32,BIG5_33,BIG5_34,BIG5_35,BIG5_36,BIG5_37,BIG5_38,BIG5_39,BIG5_40,BIG5_41,BIG5_42,BIG5_43,BIG5_44,BIG5_45,BIG5_46,BIG5_47,BIG5_48,BIG5_49,BIG5_50,BIG5_51,BIG5_52,BIG5_53,BIG5_54,BIG5_55,BIG5_56,BIG5_57,BIG5_58,BIG5_59,BIG5_60,sex,age,race_ethnicity,education,ReligionRaised,ReligionNow,Religiosity,Spirituality,AttendChurch,ReligiousActivity,meditation,RelationshipStatus,Income,Major,YearOfEducation,EmploymentStatus,Political_Party,HumanMind,Optimize,republican,democrat,independent,conservative,liberal,POWER,SELF-DIRECTION,ACHIEVEMENT,HEDONISM,STIMULATION,UNIVERSALISM,attention_check.3,BENEVOLENCE,TRADITION,CONFORMITY,SECURITY,MC_Lying,MC_Assassin,MC_Torture,MC_Murder,MC_Stealing,MC_Steril,FS1,EC1,PT1,EC2,FS2,PD1,FS3,PT2,EC3,PD2,PT3,FS4,PD3,EC4,PT4,FS5,PD4,EC5,PD5,EC6,PT5,EC7,FS6,attention_check.4,PD6,PT6,FS7,PD7,PT7,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,SNS8,Berlin1,Berlin2,Berlin3,Berlin4,GRiPS_1,GRiPS_2,GRiPS_3,GRiPS_4,GRiPS_5,GRiPS_6,GRiPS_7,GRiPS_8,Q1797,Q1802_1,Q1802_2,Q1802_3,Q1802_4,Q1802_5,Q1802_6,Q1802_7,SC0,completion code,batch
3/12/20 19:47,3/12/20 19:56,0,108.66.4.224,100,496,1,3/12/20 19:56,R_338xig1OHSgyPzd,,,,,37.2507019,-121.8359985,anonymous,EN,JNSeqF0i,,1,4,4,3,2,1,1,5,4,3,1,1,5,4,3,3,0,1,5,4,0,3,3,5,4,2,0,0,1,2,5,1,3,1,1,1,4,2,1,2,2,4,2,1,5,5,4,3,4,3,5,2,4,5,5,1,2,4,1,2,4,1,2,1,1,5,2,4,5,5,4,4,4,5,4,1,5,4,2,2,1,4,2,2,2,1,4,4,5,2,1,1,4,5,3,2,28,2,3,1,8,1,1,3,1,1,2,17000,Digital Media Art,15,"Student/Working full time, Illustrator",1,0,0,1,7,3,1,7,2,8,7,7,7,7,,4,2,2,4,1,1,1,1,1,1,4,3,3,1,4,4,4,4,3,4,3,4,3,3,3,1,4,3,3,3,3,3,1,,3,3,3,3,4,2,3,3,4,5,6,4,5,25,30,23,4,,,,,,,,,,,,,,,,,503,R_338xig1OHSgyPzd,1
3/12/20 19:43,3/12/20 19:57,0,75.133.32.65,100,860,1,3/12/20 19:57,R_2SJHJw5kSNh2wvI,,,,,44.44549561,-83.35810089,anonymous,EN,naXDwzU1,,1,1,1,0,1,2,0,3,1,1,1,2,3,3,2,2,1,1,3,3,3,3,3,4,3,3,2,3,4,4,3,2,1,2,1,3,5,4,4,2,2,4,2,4,5,1,2,4,2,3,2,1,4,4,4,2,2,2,4,2,2,4,2,4,2,4,4,4,2,4,2,3,4,3,4,4,2,3,3,2,4,2,2,3,2,3,4,5,2,2,4,4,1,2,3,2,51,2,2,1,7,1,2,1,2,5,3,89000,No college.,12,Owner of small hotel.,3,1,0,4,1,5,5,2,1,5,5,3,2,6,,7,4,4,5,1,1,0,0,1,1,1,4,3,4,3,3,2,3,4,3,3,2,3,3,4,1,3,4,2,4,3,4,2,,2,3,3,1,2,3,3,5,5,3,3,2,3,70,25,12,15,,,,,,,,,,,,,,,,,488,R_2SJHJw5kSNh2wvI,1
3/12/20 19:51,3/12/20 20:09,0,76.100.197.204,100,1099,1,3/12/20 20:09,R_3DkGU16NjaZrvgN,,,,,39.32479858,-76.60620117,anonymous,EN,zeRcEHIn,,1,4,4,1,1,2,0,5,5,2,2,1,5,5,2,3,0,1,5,5,2,2,3,5,4,5,3,3,0,2,5,2,0,0,1,4,5,1,5,5,3,5,1,5,5,1,1,5,1,5,3,1,5,1,5,3,1,1,5,1,1,5,1,5,1,3,5,5,1,5,1,1,5,1,5,3,1,5,5,1,3,1,1,5,1,4,5,5,1,1,4,4,1,1,5,1,48,1,3,1,1,1,2,2,2,5,5,62000,English,16,Full time Airline employee Ground Crew,1,0,0,1,7,3,1,7,1,8,3,0,1,8,,8,8,4,7,2,2,0,1,1,0,4,3,2,2,4,1,4,3,3,3,3,4,2,3,3,4,1,4,1,4,3,4,4,,0,2,4,2,2,1,1,6,4,1,3,3,3,25,25,60,10,,,,,,,,,,,,,,,,,525,R_3DkGU16NjaZrvgN,1
3/12/20 19:56,3/12/20 20:10,0,76.18.212.179,100,858,1,3/12/20 20:10,R_TuBvVYi0F1TlnBT,,,,,30.0821991,-81.54979706,anonymous,EN,IcxzdmfO,,1,4,5,2,2,1,0,3,5,3,1,1,5,4,3,3,0,1,3,4,3,4,1,5,5,2,1,1,1,1,3,3,3,1,1,1,5,2,3,2,2,5,2,3,4,3,1,4,3,3,5,1,4,4,4,2,1,2,3,2,4,2,3,2,2,5,3,4,4,5,4,2,3,4,4,2,3,4,3,1,1,2,1,2,3,2,4,4,4,1,2,3,2,3,3,1,32,2,3,1,7,1,1,1,1,1,1,49000,Biology,16,geographic information systems analyst,1,0,0,1,6,2,1,7,3,8,4,5,4,7,,5,1,2,4,1,1,1,1,1,1,3,3,3,3,2,3,3,4,3,2,4,3,3,3,4,1,2,4,2,3,4,3,2,,2,4,3,1,4,4,4,3,5,5,4,4,6,25,30,20,50,,,,,,,,,,,,,,,,,494,R_TuBvVYi0F1TlnBT,1
3/12/20 19:58,3/12/20 20:13,0,223.182.197.62,100,898,1,3/12/20 20:13,R_qVpA5gtDSfQDaWl,,,,,11.00750732,76.96710205,anonymous,EN,A2GRJVN7,,1,4,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,1,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,1,3,4,3,4,5,4,3,4,3,3,4,5,4,4,5,4,5,4,4,5,4,5,4,3,4,5,4,4,5,4,3,4,5,4,5,4,4,3,4,5,4,4,5,4,5,4,5,5,4,4,5,4,5,4,4,5,4,3,4,5,1,28,4,3,6,6,2,3,5,4,4,3,15000,maths ,16,quality manager ,3,0,1,5,6,7,5,6,5,6,4,5,6,5,,5,6,5,4,1,1,0,0,0,0,3,2,1,2,3,2,1,2,3,2,3,2,1,2,1,2,3,2,1,4,3,2,3,,2,3,2,3,2,4,5,4,5,4,5,3,5,200,5,6,15,,,,,,,,,,,,,,,,,524,R_qVpA5gtDSfQDaWl,1
3/12/20 20:04,3/12/20 20:17,0,108.198.54.104,100,780,1,3/12/20 20:17,R_3oLyA11jx1QUg38,,,,,33.91349792,-84.68589783,anonymous,EN,01rSsifR,,1,4,4,2,4,2,0,3,5,2,2,3,5,5,3,4,3,1,4,5,2,4,3,5,3,4,2,4,3,4,1,2,2,4,1,4,5,2,4,4,4,5,2,4,5,2,1,5,2,5,3,2,4,3,5,4,1,2,2,2,2,5,2,3,3,4,5,3,4,5,2,1,4,3,5,3,3,5,3,1,4,1,2,4,1,3,5,5,4,2,4,3,2,3,5,2,29,1,2,1,1,2,3,3,6,4,2,41000,Business Management,15,Project Manager - Information,1,1,0,4,5,6,3,5,4,7,7,6,4,5,,7,4,6,7,1,0,0,0,0,1,4,4,4,3,3,2,3,4,3,2,4,4,1,3,4,4,1,4,1,4,4,4,4,,1,4,4,1,4,3,5,5,5,6,4,4,5,0.33,30,35,30,,,,,,,,,,,,,,,,,579,R_3oLyA11jx1QUg38,1
3/12/20 20:11,3/12/20 20:20,0,108.64.75.194,100,523,1,3/12/20 20:20,R_264Ew5tPlQuc9N6,,,,,38.06629944,-122.1654968,anonymous,EN,YgSlD5mK,,1,5,5,4,5,2,0,4,5,5,5,2,5,5,4,4,3,1,4,4,3,4,0,5,5,5,4,4,3,0,4,4,4,2,1,1,5,2,2,1,2,4,2,2,4,2,4,4,5,4,5,1,5,5,4,2,1,2,2,4,2,4,2,1,1,5,4,4,5,5,4,2,5,4,1,2,4,5,2,1,1,2,2,1,1,5,5,5,4,2,4,2,2,5,4,2,36,2,3,11,7,1,2,1,1,1,2,75000,Japanese and art,16,photographer - manager (entertainment and media),1,0,0,1,6,5,2,6,5,7,8,6,5,8,,8,6,7,8,1,1,1,1,1,1,3,4,3,3,4,3,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,,4,3,4,4,3,2,2,4,5,6,5,2,6,35,25,15,25,,,,,,,,,,,,,,,,,606,R_264Ew5tPlQuc9N6,1
3/12/20 20:10,3/12/20 20:26,0,50.27.10.252,100,922,1,3/12/20 20:26,R_1rIxHDkSiZn4Y6a,,,,,33.59030151,-101.9371033,anonymous,EN,rN09W2Hk,,1,3,3,1,1,2,0,3,3,1,2,2,5,5,1,3,3,1,4,3,4,3,3,5,3,4,1,1,3,5,3,3,2,3,1,2,4,1,3,3,2,5,2,4,4,2,3,5,2,3,4,2,5,4,3,3,1,2,3,2,2,4,1,4,2,4,4,5,4,3,3,2,5,3,4,4,3,4,4,2,2,2,1,2,2,3,5,4,3,2,4,4,2,2,3,2,29,2,4,1,1,2,1,5,6,1,1,44000,Chemistry,20,Full time university administrator,1,0,0,1,7,4,2,6,1,4,4,1,2,6,,7,3,2,2,1,0,0,0,1,0,3,3,2,3,1,1,3,2,3,3,2,3,1,3,3,1,2,4,0,2,3,2,2,,0,2,3,1,2,5,5,6,6,5,4,5,5,25,30,20,50,,,,,,,,,,,,,,,,,486,R_1rIxHDkSiZn4Y6a,1
3/12/20 20:11,3/12/20 20:30,0,108.219.12.36,100,1152,1,3/12/20 20:30,R_3k1beIx9Y5WgkYh,,,,,36.91020203,-121.7564011,anonymous,EN,ZhxK8ZH8,,1,5,5,3,2,0,0,5,5,4,4,0,5,5,5,5,0,1,5,5,4,5,0,5,5,4,5,3,0,2,3,3,2,0,1,5,5,1,5,1,5,2,5,5,5,1,1,5,1,5,1,1,5,2,5,5,1,2,5,1,1,5,1,1,1,1,5,5,1,5,1,1,5,1,5,4,1,5,5,1,4,1,1,1,3,1,5,5,2,1,5,5,1,1,5,2,39,2,3,1,7,1,2,1,1,5,1,66000,BA - Business Economics,16,"real estate, marketing director and realtor",1,0,0,1,7,3,2,6,4,6,4,7,4,7,,7,3,3,6,1,0,0,0,0,0,4,4,4,1,3,1,3,4,4,4,4,4,4,3,4,3,3,4,0,4,4,4,3,,0,4,3,2,4,3,4,5,5,5,6,1,5,25,30,20,25,,,,,,,,,,,,,,,,,579,R_3k1beIx9Y5WgkYh,1
3/12/20 19:59,3/12/20 20:31,0,67.8.193.168,100,1909,1,3/12/20 20:31,R_1GDiUicJRg4Xza2,,,,,28.90249634,-81.2480011,anonymous,EN,FcP5oD0l,,1,4,4,4,4,5,0,3,4,4,4,1,4,3,3,5,4,1,3,3,4,4,4,4,5,4,3,1,4,4,3,4,4,4,1,5,5,1,5,1,4,4,1,4,4,1,1,5,4,4,1,1,4,1,4,3,1,1,5,1,1,4,1,5,1,1,5,5,1,4,1,1,4,1,4,4,1,4,4,1,1,1,1,1,1,1,5,4,1,2,4,4,1,4,4,2,50,2,2,1,1,1,3,1,6,3,5,49500,business,14,employed customer support,1,0,0,1,7,1,4,6,3,6,6,5,7,5,,6,7,6,7,0,0,0,0,0,0,0,4,4,4,3,0,1,3,4,3,3,3,1,4,3,2,0,4,0,4,3,3,3,,0,3,3,0,3,5,5,5,5,6,5,2,5,20,25,20,10,,,,,,,,,,,,,,,,,568,R_1GDiUicJRg4Xza2,1
3/12/20 20:29,3/12/20 20:37,0,69.251.52.62,100,515,1,3/12/20 20:37,R_1XmchDYMyxmOcgN,,,,,38.52810669,-76.98419952,anonymous,EN,9TqGmj5u,,1,2,1,0,2,5,0,3,3,2,4,5,5,2,2,5,5,1,5,5,0,5,5,5,5,5,0,5,5,5,0,3,5,5,1,5,5,1,5,1,4,5,1,5,5,1,3,5,5,5,1,5,5,2,5,5,1,1,5,1,1,4,1,5,1,1,5,5,1,5,1,3,5,1,4,5,4,5,3,1,5,3,1,5,1,1,5,5,1,1,5,2,1,3,5,2,24,2,2,1,1,4,4,4,6,2,2,55000,Business Administration,14,Fulltime employed sales associate,1,1,0,1,7,1,1,7,8,8,8,7,7,8,,8,4,8,8,1,0,1,0,0,0,3,3,4,2,4,0,3,4,3,0,4,4,2,2,3,4,0,4,0,4,4,4,4,,0,4,4,0,4,4,6,6,6,6,6,1,6,50,3,16,10,,,,,,,,,,,,,,,,,598,R_1XmchDYMyxmOcgN,1
3/12/20 20:16,3/12/20 20:50,0,49.37.192.157,100,2068,1,3/12/20 20:50,R_3Ge12CnEPlTLqzw,,,,,12.97210693,77.59329224,anonymous,EN,45826382,,1,4,3,4,3,4,4,4,1,2,1,4,2,4,2,2,4,1,4,3,5,5,4,3,4,3,4,3,3,5,4,3,4,3,1,5,4,4,3,4,5,4,4,3,4,3,4,4,5,4,3,4,3,5,4,3,4,3,4,5,4,4,4,3,4,4,3,4,5,4,4,4,3,4,5,4,4,3,4,4,4,3,4,4,3,4,5,4,4,4,3,4,4,3,4,1,27,4,3,1,1,3,3,5,5,4,3,15,bachelors of degree,3,full time,3,0,1,6,5,6,6,4,6,4,6,5,4,5,,4,7,6,5,1,0,1,0,1,1,3,2,1,2,3,2,2,3,2,2,3,2,2,1,1,2,3,1,1,2,3,3,3,,2,3,3,2,3,6,5,4,4,4,5,3,6,40,5,20,25,,,,,,,,,,,,,,,,,520,R_3Ge12CnEPlTLqzw,1
3/12/20 20:39,3/12/20 20:53,0,73.229.138.88,100,820,1,3/12/20 20:53,R_2y9jzjHRlMQNxSH,,,,,40.53770447,-105.0546036,anonymous,EN,HFnyrGqQ,,1,5,5,0,0,0,0,3,5,4,0,2,5,4,4,4,0,1,5,5,4,0,0,0,5,0,0,0,0,5,5,0,0,5,1,1,5,4,1,1,4,4,1,1,5,4,5,4,5,5,5,1,2,5,5,1,4,4,4,1,1,1,4,1,2,5,5,2,5,5,1,4,5,4,4,1,5,4,1,1,1,2,4,1,1,5,4,5,4,1,1,1,4,5,4,2,28,2,4,1,8,1,1,1,1,1,3,55000,Masters in Business Administration,17 years,Bookkeeper at a dental office,1,1,0,1,7,1,1,7,3,8,5,6,1,8,,8,1,1,3,1,0,0,0,1,0,4,4,3,4,4,4,4,3,4,4,4,4,3,4,1,4,4,4,4,4,3,4,4,,3,3,4,4,4,4,5,6,6,6,5,1,6,25,25,20,25,,,,,,,,,,,,,,,,,519,R_2y9jzjHRlMQNxSH,1
3/12/20 21:01,3/12/20 21:07,0,49.37.207.133,100,339,1,3/12/20 21:07,R_Y4jqAKVx5Y6qYvL,,,,,12.97210693,77.59329224,anonymous,EN,Yndl6lBy,,1,3,2,4,2,4,2,5,3,2,4,3,5,2,4,2,4,1,4,3,5,4,5,3,4,3,5,4,5,3,5,4,2,3,1,4,5,3,4,3,5,4,5,4,4,3,5,4,2,4,5,4,3,3,2,4,3,5,4,3,5,4,4,3,5,4,2,4,3,5,4,3,4,3,5,4,2,3,2,4,3,5,4,3,4,3,4,3,4,4,3,5,4,5,4,1,30,2,3,1,1,4,3,2,3,5,3,10000,bachelor's degree,14,manager,1,0,1,5,3,5,3,5,5,4,6,4,6,4,,7,2,5,4,1,0,1,1,0,1,3,1,1,2,4,2,1,2,4,2,3,2,0,2,1,1,3,2,1,2,1,3,2,,4,2,3,2,3,4,3,4,3,3,5,4,5,100,30,50,10,,,,,,,,,,,,,,,,,485,R_Y4jqAKVx5Y6qYvL,1
3/12/20 21:08,3/12/20 21:14,0,73.189.155.193,100,347,1,3/12/20 21:14,R_2rAh66KtLoJTWjn,,,,,37.98339844,-122.0312042,anonymous,EN,jj8CVQyJ,,1,3,2,3,3,3,2,3,2,3,2,3,2,3,2,3,2,1,3,2,3,2,3,2,3,2,3,3,4,4,3,2,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,30,2,4,1,1,2,2,3,2,4,3,15000,COMPUTER SCIENCE,4,MANAGER,2,1,1,5,3,5,4,5,5,4,4,3,4,3,,5,4,4,5,1,1,1,0,1,1,3,1,1,2,3,2,1,2,3,2,1,2,1,2,2,2,3,2,3,3,2,3,2,,3,2,3,1,3,4,4,5,3,4,3,3,4,100,25,35,10,,,,,,,,,,,,,,,,,457,R_2rAh66KtLoJTWjn,1
3/12/20 21:02,3/12/20 21:14,0,64.251.151.49,100,757,1,3/12/20 21:14,R_1E593evueQFd9SS,,,,,37.94749451,-91.76360321,anonymous,EN,rbbgh7cl,,1,4,5,0,0,0,0,5,5,0,0,1,5,5,0,1,0,1,5,3,0,0,0,5,4,4,0,0,0,5,5,0,0,0,1,1,3,1,5,1,5,5,1,5,5,2,1,5,1,4,5,3,4,1,5,5,1,1,5,1,1,4,1,5,1,5,4,4,1,5,3,2,5,1,4,4,3,5,5,2,2,3,1,5,1,1,5,5,1,1,3,3,1,1,5,2,34,3,3,1,1,3,3,5,6,6,3,38000,History,16,"Full time, Department manager Retail",3,1,0,1,5,7,1,7,0,8,0,2,3,8,,7,2,1,3,1,0,0,0,1,0,3,2,3,2,2,0,2,3,4,0,3,3,0,2,3,0,0,4,0,2,4,2,1,,0,3,0,0,3,5,5,6,6,5,6,1,5,25,30,20,50,,,,,,,,,,,,,,,,,466,R_1E593evueQFd9SS,1
3/12/20 21:01,3/12/20 21:19,0,103.78.159.68,100,1059,1,3/12/20 21:19,R_2a8EPuedxPOMKOt,,,,,8.179000854,77.43231201,anonymous,EN,19x3QrYn,,1,0,1,5,0,0,5,5,5,5,5,3,4,5,0,0,5,1,5,5,5,5,4,5,5,5,5,5,3,5,5,5,5,5,1,5,5,1,5,5,5,5,1,5,5,4,2,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,2,5,5,1,5,5,1,5,1,5,5,5,5,5,5,5,1,1,1,1,5,5,5,1,5,5,5,1,1,5,1,33,4,3,1,1,4,4,6,6,6,3,50000,4,12,FULL TIME,1,1,1,1,7,7,7,7,8,8,8,8,8,8,,8,8,8,8,0,2,0,0,0,0,4,4,0,0,4,4,0,4,3,4,4,0,0,0,1,4,4,0,0,4,4,4,4,,4,4,4,4,4,6,6,6,6,6,6,1,6,25,30,20,0.5,,,,,,,,,,,,,,,,,620,R_2a8EPuedxPOMKOt,1
3/12/20 21:03,3/12/20 21:20,0,157.51.244.163,100,1006,1,3/12/20 21:20,R_BG2hBNJCOjkkdqN,,,,,13.08599854,80.27508545,anonymous,EN,FQZs26ef,,1,3,4,3,3,4,3,3,4,2,3,4,3,3,4,4,3,1,4,3,4,3,3,4,3,2,3,4,3,3,4,2,3,4,1,4,5,4,2,4,4,5,3,4,4,5,4,4,5,4,3,4,5,4,4,5,3,4,3,4,4,5,4,4,5,5,4,3,4,3,5,4,4,5,3,4,4,5,4,4,4,4,3,4,5,4,5,4,5,4,4,5,5,4,4,1,27,4,3,6,6,2,2,4,6,4,3,30000,computer science,12,IT and manager,3,1,0,5,4,6,4,3,6,6,4,5,5,4,,5,6,4,7,0,1,0,1,1,0,2,3,3,2,3,2,1,3,2,2,3,1,2,1,3,3,3,1,2,2,3,3,2,,1,2,3,3,2,5,4,5,5,5,4,2,4,25,30,20,0.05,,,,,,,,,,,,,,,,,521,R_BG2hBNJCOjkkdqN,1
3/12/20 21:00,3/12/20 21:21,0,99.7.210.86,100,1230,1,3/12/20 21:21,R_UPBXYEILUU8aoql,,,,,29.89729309,-95.64630127,anonymous,EN,2X1xhDjv,,1,5,5,1,3,3,0,4,5,4,3,3,5,3,3,5,1,1,5,5,1,4,4,5,5,4,2,3,2,4,4,4,4,2,1,1,5,2,4,1,1,5,4,4,4,2,3,4,1,1,5,2,4,2,4,1,1,4,4,4,5,4,4,4,5,5,4,4,4,4,4,1,3,2,2,1,2,4,4,2,2,1,1,4,4,5,4,4,2,4,2,2,1,1,1,1,25,4,3,1,11,1,1,1,1,1,1,4000,Accounting,18,Unemployed,3,1,0,1,1,7,1,3,1,6,1,4,1,4,,6,3,4,5,1,0,0,0,0,0,3,3,3,2,3,3,2,4,2,3,4,1,3,3,3,3,4,3,3,2,4,4,3,,1,3,2,2,3,2,4,5,5,4,4,5,5,10,33,27,4,,,,,,,,,,,,,,,,,466,R_UPBXYEILUU8aoql,1
3/12/20 21:13,3/12/20 21:24,0,220.158.140.33,100,661,1,3/12/20 21:24,R_scL96iICfGimqNX,,,,,11.10760498,77.35641479,anonymous,EN,aZKHUZcI,,1,2,3,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,4,3,4,3,1,4,1,4,3,4,3,4,3,4,3,4,1,4,3,2,1,2,3,2,2,3,3,2,3,4,4,3,3,3,4,2,3,4,3,2,3,3,2,3,3,2,3,2,3,4,3,2,3,3,4,3,2,3,2,3,4,3,3,2,3,2,3,2,3,4,3,2,3,2,3,3,4,1,25,4,3,6,6,1,1,2,1,1,1,28000,Information Technology,16,Information Technology and Tech lead,2,1,1,5,2,1,4,5,5,4,5,4,5,4,,1,5,6,5,1,1,0,1,0,1,3,2,2,3,2,1,2,3,2,2,3,2,3,3,3,2,1,3,2,2,3,2,2,,1,1,2,2,3,4,5,5,4,4,5,4,4,20,30,20,0.5,,,,,,,,,,,,,,,,,469,R_scL96iICfGimqNX,1
3/12/20 21:12,3/12/20 21:31,0,184.90.92.184,100,1122,1,3/12/20 21:31,R_3iPEUybDpEsyuoE,,,,,28.57269287,-80.82060242,anonymous,EN,3FgQya4U,,1,3,4,1,2,5,0,4,5,3,2,4,5,5,2,4,0,1,3,5,0,5,5,5,5,5,5,0,5,0,0,0,5,0,1,5,4,4,5,5,5,5,2,5,5,4,4,5,1,5,1,4,2,2,1,5,1,4,5,5,1,2,4,5,1,1,4,2,1,2,4,2,5,1,2,4,4,4,5,1,5,4,4,5,5,1,5,5,1,5,5,2,2,1,5,2,55,2,2,1,1,1,2,1,1,1,5,49500,Business Management,14,Medical Claims Supervisor fulltime,1,0,0,1,7,1,1,4,5,8,5,7,8,8,,7,8,6,5,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,4,0,0,1,0,1,1,1,0,,0,1,0,0,1,1,1,3,3,2,6,1,3,33,30,20,10,,,,,,,,,,,,,,,,,425,R_3iPEUybDpEsyuoE,1
3/12/20 21:27,3/12/20 21:45,0,107.185.191.76,100,1055,1,3/12/20 21:45,R_3KuydFzFDKmUHM1,,,,,33.96749878,-118.1464005,anonymous,EN,Gd2AL9OU,,1,5,5,0,0,0,0,5,5,0,0,0,5,5,0,0,0,1,5,5,0,3,3,5,5,5,0,0,0,5,3,0,0,0,1,5,5,1,5,1,5,5,1,5,5,1,1,5,1,5,2,1,3,1,4,4,1,1,5,1,1,5,1,5,1,1,5,3,1,5,1,1,5,1,5,4,1,5,5,1,4,1,1,5,1,1,5,5,1,1,4,5,1,1,5,1,37,4,3,1,8,1,1,1,1,1,2,40000,Business,16,Processing Clerk II at a major U.S. Insurance company,1,1,0,1,7,4,1,7,1,8,8,8,8,8,,8,1,1,6,1,0,0,0,1,0,1,4,4,4,4,1,1,4,4,0,4,4,2,4,4,3,0,4,1,4,3,3,4,,0,4,4,1,4,2,3,2,6,3,3,3,4,40,30,20,20,,,,,,,,,,,,,,,,,522,R_3KuydFzFDKmUHM1,1
3/12/20 21:30,3/12/20 21:55,0,220.158.140.33,100,1455,1,3/12/20 21:55,R_3262p8rHLzUAbkF,,,,,11.10760498,77.35641479,anonymous,EN,L3dvhd7L,,1,1,2,0,1,0,1,0,1,0,1,0,1,1,2,1,2,1,3,2,1,0,0,1,0,1,0,2,1,3,0,1,0,1,1,3,4,3,3,4,3,2,3,4,3,4,3,2,3,4,3,4,3,2,3,4,3,2,4,3,2,3,3,4,3,2,4,3,3,4,3,3,4,3,3,4,3,2,3,3,3,4,3,2,3,4,3,3,2,4,3,3,2,3,4,1,25,4,3,6,6,1,1,2,2,1,1,31000,Engineering,16,Quality control and Middle level manager,2,1,1,5,3,2,1,2,4,5,4,5,3,3,,3,6,5,4,0,1,1,0,1,1,2,1,2,1,2,1,2,3,2,1,2,1,2,3,3,2,1,2,2,3,2,1,2,,1,2,3,2,1,4,3,5,4,4,3,3,3,20,30,20,5,,,,,,,,,,,,,,,,,387,R_3262p8rHLzUAbkF,1
3/12/20 22:04,3/12/20 22:15,0,68.96.169.162,100,661,1,3/12/20 22:15,R_2vcwGa9I3MNP9YK,,,,,36.24729919,-115.2820969,anonymous,EN,EjJX2xQw,,1,3,3,1,1,2,1,2,4,2,1,1,4,4,1,4,1,1,3,3,1,2,3,4,4,4,2,1,2,4,4,2,2,2,1,1,3,2,4,3,1,4,3,2,2,4,2,4,2,2,4,4,4,2,3,1,1,2,2,2,3,3,2,4,4,5,4,3,3,3,4,1,4,4,3,3,3,4,4,3,1,3,2,2,4,4,4,4,4,3,2,2,2,2,2,1,32,3,2,1,7,1,1,1,1,1,1,38500,IT,14,IT - Help Desk Support,1,0,0,1,5,4,1,5,2,4,3,5,5,4,,4,3,3,4,1,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,3,1,2,1,1,2,2,2,1,2,2,1,,2,2,1,2,2,3,3,3,3,4,4,3,4,20,25,12,10,,,,,,,,,,,,,,,,,407,R_2vcwGa9I3MNP9YK,1
3/12/20 21:48,3/12/20 22:18,0,74.118.138.245,100,1785,1,3/12/20 22:18,R_2rMjO4numzDm8Bs,,,,,37.75100708,-97.8219986,anonymous,EN,M8TKy4LM,,1,2,3,2,3,2,3,2,3,4,3,4,3,3,4,3,4,1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,1,4,5,4,3,4,5,4,3,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,1,29,2,3,1,1,2,2,4,4,4,3,130000,A major is simply a specific subject that students can specialize in while aspiring to a college degree.,12,data entry,2,0,1,6,4,3,3,4,5,6,5,6,5,3,,5,6,6,5,0,1,1,2,1,1,2,3,2,1,2,3,2,3,2,3,2,1,2,1,2,3,2,1,2,3,2,3,2,,3,2,3,2,3,4,5,4,5,3,4,2,4,4,5,7,20,,,,,,,,,,,,,,,,,494,R_2rMjO4numzDm8Bs,1
